filename,actually_vulnerable,semgrep_found,type
BenchmarkTest01611.java,False,False,TN (True Negative)
BenchmarkTest01612.java,False,False,TN (True Negative)
BenchmarkTest01613.java,False,False,TN (True Negative)
BenchmarkTest01614.java,False,False,TN (True Negative)
BenchmarkTest01615.java,True,True,TP (True Positive)
BenchmarkTest01616.java,True,True,TP (True Positive)
BenchmarkTest01617.java,True,True,TP (True Positive)
BenchmarkTest01618.java,True,True,TP (True Positive)
BenchmarkTest01619.java,True,True,TP (True Positive)
BenchmarkTest01620.java,True,True,TP (True Positive)
BenchmarkTest01621.java,True,True,TP (True Positive)
BenchmarkTest01622.java,False,True,FP (False Positive)
BenchmarkTest01623.java,True,True,TP (True Positive)
BenchmarkTest01624.java,True,True,TP (True Positive)
BenchmarkTest01625.java,True,True,TP (True Positive)
BenchmarkTest01626.java,True,True,TP (True Positive)
BenchmarkTest01627.java,True,True,TP (True Positive)
BenchmarkTest01628.java,False,True,FP (False Positive)
BenchmarkTest01629.java,False,True,FP (False Positive)
BenchmarkTest01630.java,True,True,TP (True Positive)
BenchmarkTest01631.java,True,True,TP (True Positive)
BenchmarkTest01632.java,False,True,FP (False Positive)
BenchmarkTest01633.java,False,True,FP (False Positive)
BenchmarkTest01634.java,True,True,TP (True Positive)
BenchmarkTest01635.java,False,False,TN (True Negative)
BenchmarkTest01636.java,False,False,TN (True Negative)
BenchmarkTest01637.java,True,True,TP (True Positive)
BenchmarkTest01638.java,True,True,TP (True Positive)
BenchmarkTest01639.java,True,True,TP (True Positive)
BenchmarkTest01640.java,False,False,TN (True Negative)
BenchmarkTest01641.java,True,True,TP (True Positive)
BenchmarkTest01642.java,True,True,TP (True Positive)
BenchmarkTest01643.java,True,True,TP (True Positive)
BenchmarkTest01644.java,False,True,FP (False Positive)
BenchmarkTest01645.java,True,True,TP (True Positive)
BenchmarkTest01646.java,False,True,FP (False Positive)
BenchmarkTest01647.java,True,True,TP (True Positive)
BenchmarkTest01648.java,True,True,TP (True Positive)
BenchmarkTest01649.java,True,True,TP (True Positive)
BenchmarkTest01650.java,True,True,TP (True Positive)
BenchmarkTest01651.java,True,True,TP (True Positive)
BenchmarkTest01652.java,False,False,TN (True Negative)
BenchmarkTest01653.java,True,True,TP (True Positive)
BenchmarkTest01654.java,True,False,FN (False Negative)
BenchmarkTest01655.java,False,False,TN (True Negative)
BenchmarkTest01656.java,False,False,TN (True Negative)
BenchmarkTest01657.java,True,True,TP (True Positive)
BenchmarkTest01658.java,True,True,TP (True Positive)
BenchmarkTest01659.java,False,True,FP (False Positive)
BenchmarkTest01660.java,True,True,TP (True Positive)
BenchmarkTest01661.java,False,True,FP (False Positive)
BenchmarkTest01662.java,True,True,TP (True Positive)
BenchmarkTest01663.java,False,True,FP (False Positive)
BenchmarkTest01664.java,False,True,FP (False Positive)
BenchmarkTest01665.java,True,True,TP (True Positive)
BenchmarkTest01666.java,True,True,TP (True Positive)
BenchmarkTest01667.java,True,True,TP (True Positive)
BenchmarkTest01668.java,False,True,FP (False Positive)
BenchmarkTest01669.java,False,True,FP (False Positive)
BenchmarkTest01670.java,True,True,TP (True Positive)
BenchmarkTest01671.java,False,True,FP (False Positive)
BenchmarkTest01672.java,False,True,FP (False Positive)
BenchmarkTest01673.java,True,True,TP (True Positive)
BenchmarkTest01674.java,True,True,TP (True Positive)
BenchmarkTest01675.java,True,True,TP (True Positive)
BenchmarkTest01676.java,True,True,TP (True Positive)
BenchmarkTest01677.java,True,True,TP (True Positive)
BenchmarkTest01678.java,True,True,TP (True Positive)
BenchmarkTest01679.java,True,True,TP (True Positive)
BenchmarkTest01680.java,True,True,TP (True Positive)
BenchmarkTest01681.java,True,True,TP (True Positive)
BenchmarkTest01682.java,True,True,TP (True Positive)
BenchmarkTest01683.java,True,True,TP (True Positive)
BenchmarkTest01684.java,False,False,TN (True Negative)
BenchmarkTest01685.java,True,True,TP (True Positive)
BenchmarkTest01686.java,False,True,FP (False Positive)
BenchmarkTest01687.java,False,True,FP (False Positive)
BenchmarkTest01688.java,False,True,FP (False Positive)
BenchmarkTest01689.java,True,True,TP (True Positive)
BenchmarkTest01690.java,True,True,TP (True Positive)
BenchmarkTest01691.java,True,True,TP (True Positive)
BenchmarkTest01692.java,False,True,FP (False Positive)
BenchmarkTest01693.java,False,True,FP (False Positive)
BenchmarkTest01694.java,False,False,TN (True Negative)
BenchmarkTest01695.java,False,False,TN (True Negative)
BenchmarkTest01696.java,False,False,TN (True Negative)
BenchmarkTest01697.java,False,False,TN (True Negative)
BenchmarkTest01698.java,False,False,TN (True Negative)
BenchmarkTest01699.java,False,False,TN (True Negative)
BenchmarkTest01700.java,False,False,TN (True Negative)
BenchmarkTest01701.java,False,False,TN (True Negative)
BenchmarkTest01702.java,False,False,TN (True Negative)
BenchmarkTest01703.java,False,False,TN (True Negative)
BenchmarkTest01704.java,False,False,TN (True Negative)
BenchmarkTest01705.java,False,False,TN (True Negative)
BenchmarkTest01706.java,False,False,TN (True Negative)
BenchmarkTest01707.java,False,False,TN (True Negative)
BenchmarkTest01708.java,True,True,TP (True Positive)
BenchmarkTest01709.java,True,True,TP (True Positive)
BenchmarkTest01710.java,True,True,TP (True Positive)
BenchmarkTest01711.java,True,True,TP (True Positive)
BenchmarkTest01712.java,True,True,TP (True Positive)
BenchmarkTest01713.java,False,True,FP (False Positive)
BenchmarkTest01714.java,False,True,FP (False Positive)
BenchmarkTest01715.java,True,True,TP (True Positive)
BenchmarkTest01716.java,True,True,TP (True Positive)
BenchmarkTest01717.java,False,True,FP (False Positive)
BenchmarkTest01718.java,True,True,TP (True Positive)
BenchmarkTest01719.java,False,True,FP (False Positive)
BenchmarkTest01720.java,True,True,TP (True Positive)
BenchmarkTest01721.java,True,True,TP (True Positive)
BenchmarkTest01722.java,False,True,FP (False Positive)
BenchmarkTest01723.java,True,True,TP (True Positive)
BenchmarkTest01724.java,True,True,TP (True Positive)
BenchmarkTest01725.java,True,True,TP (True Positive)
BenchmarkTest01726.java,True,True,TP (True Positive)
BenchmarkTest01727.java,True,True,TP (True Positive)
BenchmarkTest01728.java,True,True,TP (True Positive)
BenchmarkTest01729.java,False,True,FP (False Positive)
BenchmarkTest01730.java,True,True,TP (True Positive)
BenchmarkTest01731.java,True,True,TP (True Positive)
BenchmarkTest01732.java,False,True,FP (False Positive)
BenchmarkTest01733.java,True,True,TP (True Positive)
BenchmarkTest01734.java,True,True,TP (True Positive)
BenchmarkTest01735.java,False,True,FP (False Positive)
BenchmarkTest01736.java,True,True,TP (True Positive)
BenchmarkTest01737.java,False,False,TN (True Negative)
BenchmarkTest01738.java,False,False,TN (True Negative)
BenchmarkTest01739.java,False,False,TN (True Negative)
BenchmarkTest01740.java,True,True,TP (True Positive)
BenchmarkTest01741.java,True,True,TP (True Positive)
BenchmarkTest01742.java,True,True,TP (True Positive)
BenchmarkTest01743.java,False,True,FP (False Positive)
BenchmarkTest01744.java,False,True,FP (False Positive)
BenchmarkTest01745.java,False,True,FP (False Positive)
BenchmarkTest01746.java,False,True,FP (False Positive)
BenchmarkTest01747.java,False,True,FP (False Positive)
BenchmarkTest01748.java,False,True,FP (False Positive)
BenchmarkTest01749.java,False,True,FP (False Positive)
BenchmarkTest01750.java,False,True,FP (False Positive)
BenchmarkTest01751.java,False,True,FP (False Positive)
BenchmarkTest01752.java,False,True,FP (False Positive)
BenchmarkTest01753.java,False,True,FP (False Positive)
BenchmarkTest01754.java,False,True,FP (False Positive)
BenchmarkTest01755.java,False,True,FP (False Positive)
BenchmarkTest01756.java,False,True,FP (False Positive)
BenchmarkTest01757.java,True,True,TP (True Positive)
BenchmarkTest01758.java,False,False,TN (True Negative)
BenchmarkTest01759.java,False,False,TN (True Negative)
BenchmarkTest01760.java,False,False,TN (True Negative)
BenchmarkTest01761.java,True,True,TP (True Positive)
BenchmarkTest01762.java,False,False,TN (True Negative)
BenchmarkTest01763.java,False,False,TN (True Negative)
BenchmarkTest01764.java,False,False,TN (True Negative)
BenchmarkTest01765.java,True,False,FN (False Negative)
BenchmarkTest01766.java,True,False,FN (False Negative)
BenchmarkTest01767.java,False,False,TN (True Negative)
BenchmarkTest01768.java,False,False,TN (True Negative)
BenchmarkTest01769.java,False,False,TN (True Negative)
BenchmarkTest01770.java,False,False,TN (True Negative)
BenchmarkTest01771.java,False,False,TN (True Negative)
BenchmarkTest01772.java,False,False,TN (True Negative)
BenchmarkTest01773.java,False,False,TN (True Negative)
BenchmarkTest01774.java,False,False,TN (True Negative)
BenchmarkTest01775.java,False,False,TN (True Negative)
BenchmarkTest01776.java,False,False,TN (True Negative)
BenchmarkTest01777.java,False,False,TN (True Negative)
BenchmarkTest01778.java,False,True,FP (False Positive)
BenchmarkTest01779.java,False,True,FP (False Positive)
BenchmarkTest01780.java,False,True,FP (False Positive)
BenchmarkTest01781.java,True,True,TP (True Positive)
BenchmarkTest01782.java,True,True,TP (True Positive)
BenchmarkTest01783.java,True,True,TP (True Positive)
BenchmarkTest01784.java,True,True,TP (True Positive)
BenchmarkTest01785.java,True,True,TP (True Positive)
BenchmarkTest01786.java,True,True,TP (True Positive)
BenchmarkTest01787.java,True,True,TP (True Positive)
BenchmarkTest01788.java,True,True,TP (True Positive)
BenchmarkTest01789.java,True,True,TP (True Positive)
BenchmarkTest01790.java,False,False,TN (True Negative)
BenchmarkTest01791.java,False,True,FP (False Positive)
BenchmarkTest01792.java,False,True,FP (False Positive)
BenchmarkTest01793.java,False,True,FP (False Positive)
BenchmarkTest01794.java,False,True,FP (False Positive)
BenchmarkTest01795.java,False,True,FP (False Positive)
BenchmarkTest01796.java,False,True,FP (False Positive)
BenchmarkTest01797.java,False,False,TN (True Negative)
BenchmarkTest01798.java,False,False,TN (True Negative)
BenchmarkTest01799.java,False,False,TN (True Negative)
BenchmarkTest01800.java,False,False,TN (True Negative)
BenchmarkTest01801.java,False,False,TN (True Negative)
BenchmarkTest01802.java,False,False,TN (True Negative)
BenchmarkTest01803.java,False,False,TN (True Negative)
BenchmarkTest01804.java,False,False,TN (True Negative)
BenchmarkTest01805.java,False,False,TN (True Negative)
BenchmarkTest01806.java,False,False,TN (True Negative)
BenchmarkTest01807.java,False,False,TN (True Negative)
BenchmarkTest01808.java,False,False,TN (True Negative)
BenchmarkTest01809.java,False,False,TN (True Negative)
BenchmarkTest01810.java,False,False,TN (True Negative)
BenchmarkTest01811.java,False,False,TN (True Negative)
BenchmarkTest01812.java,False,False,TN (True Negative)
BenchmarkTest01813.java,False,False,TN (True Negative)
BenchmarkTest01814.java,False,False,TN (True Negative)
BenchmarkTest01815.java,False,True,FP (False Positive)
BenchmarkTest01816.java,False,True,FP (False Positive)
BenchmarkTest01817.java,False,True,FP (False Positive)
BenchmarkTest01818.java,False,True,FP (False Positive)
BenchmarkTest01819.java,False,True,FP (False Positive)
BenchmarkTest01820.java,False,True,FP (False Positive)
BenchmarkTest01821.java,False,False,TN (True Negative)
BenchmarkTest01822.java,True,True,TP (True Positive)
BenchmarkTest01823.java,True,True,TP (True Positive)
BenchmarkTest01824.java,False,False,TN (True Negative)
BenchmarkTest01825.java,False,False,TN (True Negative)
BenchmarkTest01826.java,False,False,TN (True Negative)
BenchmarkTest01827.java,False,False,TN (True Negative)
BenchmarkTest01828.java,False,False,TN (True Negative)
BenchmarkTest01829.java,True,True,TP (True Positive)
BenchmarkTest01830.java,True,True,TP (True Positive)
BenchmarkTest01831.java,True,True,TP (True Positive)
BenchmarkTest01832.java,True,True,TP (True Positive)
BenchmarkTest01833.java,True,True,TP (True Positive)
BenchmarkTest01834.java,False,True,FP (False Positive)
BenchmarkTest01835.java,True,True,TP (True Positive)
BenchmarkTest01836.java,True,True,TP (True Positive)
BenchmarkTest01837.java,False,True,FP (False Positive)
BenchmarkTest01838.java,False,True,FP (False Positive)
BenchmarkTest01839.java,True,True,TP (True Positive)
BenchmarkTest01840.java,True,True,TP (True Positive)
BenchmarkTest01841.java,False,True,FP (False Positive)
BenchmarkTest01842.java,True,True,TP (True Positive)
BenchmarkTest01843.java,True,True,TP (True Positive)
BenchmarkTest01844.java,True,True,TP (True Positive)
BenchmarkTest01845.java,True,True,TP (True Positive)
BenchmarkTest01846.java,True,True,TP (True Positive)
BenchmarkTest01847.java,False,False,TN (True Negative)
BenchmarkTest01848.java,False,False,TN (True Negative)
BenchmarkTest01849.java,False,False,TN (True Negative)
BenchmarkTest01850.java,True,True,TP (True Positive)
BenchmarkTest01851.java,True,True,TP (True Positive)
BenchmarkTest01852.java,True,True,TP (True Positive)
BenchmarkTest01853.java,True,True,TP (True Positive)
BenchmarkTest01854.java,True,True,TP (True Positive)
BenchmarkTest01855.java,True,True,TP (True Positive)
BenchmarkTest01856.java,True,True,TP (True Positive)
BenchmarkTest01857.java,True,True,TP (True Positive)
BenchmarkTest01858.java,True,True,TP (True Positive)
BenchmarkTest01859.java,True,True,TP (True Positive)
BenchmarkTest01860.java,True,True,TP (True Positive)
BenchmarkTest01861.java,True,True,TP (True Positive)
BenchmarkTest01862.java,False,False,TN (True Negative)
BenchmarkTest01863.java,False,False,TN (True Negative)
BenchmarkTest01864.java,True,True,TP (True Positive)
BenchmarkTest01865.java,False,True,FP (False Positive)
BenchmarkTest01866.java,False,False,TN (True Negative)
BenchmarkTest01867.java,False,False,TN (True Negative)
BenchmarkTest01868.java,False,False,TN (True Negative)
BenchmarkTest01869.java,False,False,TN (True Negative)
BenchmarkTest01870.java,False,False,TN (True Negative)
BenchmarkTest01871.java,False,False,TN (True Negative)
BenchmarkTest01872.java,True,True,TP (True Positive)
BenchmarkTest01873.java,False,True,FP (False Positive)
BenchmarkTest01874.java,True,True,TP (True Positive)
BenchmarkTest01875.java,True,True,TP (True Positive)
BenchmarkTest01876.java,True,True,TP (True Positive)
BenchmarkTest01877.java,False,True,FP (False Positive)
BenchmarkTest01878.java,False,True,FP (False Positive)
BenchmarkTest01879.java,False,True,FP (False Positive)
BenchmarkTest01880.java,False,True,FP (False Positive)
BenchmarkTest01881.java,True,True,TP (True Positive)
BenchmarkTest01882.java,True,True,TP (True Positive)
BenchmarkTest01883.java,True,True,TP (True Positive)
BenchmarkTest01884.java,False,True,FP (False Positive)
BenchmarkTest01885.java,False,True,FP (False Positive)
BenchmarkTest01886.java,False,True,FP (False Positive)
BenchmarkTest01887.java,True,True,TP (True Positive)
BenchmarkTest01888.java,True,True,TP (True Positive)
BenchmarkTest01889.java,True,True,TP (True Positive)
BenchmarkTest01890.java,True,True,TP (True Positive)
BenchmarkTest01891.java,True,True,TP (True Positive)
BenchmarkTest01892.java,True,True,TP (True Positive)
BenchmarkTest01893.java,False,True,FP (False Positive)
BenchmarkTest01894.java,True,True,TP (True Positive)
BenchmarkTest01895.java,True,True,TP (True Positive)
BenchmarkTest01896.java,False,False,TN (True Negative)
BenchmarkTest01897.java,True,True,TP (True Positive)
BenchmarkTest01898.java,True,True,TP (True Positive)
BenchmarkTest01899.java,False,False,TN (True Negative)
BenchmarkTest01900.java,True,True,TP (True Positive)
BenchmarkTest01901.java,False,False,TN (True Negative)
BenchmarkTest01902.java,True,True,TP (True Positive)
BenchmarkTest01903.java,False,True,FP (False Positive)
BenchmarkTest01904.java,True,True,TP (True Positive)
BenchmarkTest01905.java,False,True,FP (False Positive)
BenchmarkTest01906.java,True,True,TP (True Positive)
BenchmarkTest01907.java,True,True,TP (True Positive)
BenchmarkTest01908.java,True,False,FN (False Negative)
BenchmarkTest01909.java,False,True,FP (False Positive)
BenchmarkTest01910.java,True,True,TP (True Positive)
BenchmarkTest01911.java,True,True,TP (True Positive)
BenchmarkTest01912.java,False,False,TN (True Negative)
BenchmarkTest01913.java,False,False,TN (True Negative)
BenchmarkTest01914.java,False,True,FP (False Positive)
BenchmarkTest01915.java,False,True,FP (False Positive)
BenchmarkTest01916.java,True,True,TP (True Positive)
BenchmarkTest01917.java,False,True,FP (False Positive)
BenchmarkTest01918.java,False,True,FP (False Positive)
BenchmarkTest01919.java,True,True,TP (True Positive)
BenchmarkTest01920.java,True,True,TP (True Positive)
BenchmarkTest01921.java,True,True,TP (True Positive)
BenchmarkTest01922.java,True,True,TP (True Positive)
BenchmarkTest01923.java,True,True,TP (True Positive)
BenchmarkTest01924.java,False,True,FP (False Positive)
BenchmarkTest01925.java,True,True,TP (True Positive)
BenchmarkTest01926.java,True,True,TP (True Positive)
BenchmarkTest01927.java,True,True,TP (True Positive)
BenchmarkTest01928.java,True,True,TP (True Positive)
BenchmarkTest01929.java,True,True,TP (True Positive)
BenchmarkTest01930.java,True,True,TP (True Positive)
BenchmarkTest01931.java,True,True,TP (True Positive)
BenchmarkTest01932.java,True,True,TP (True Positive)
BenchmarkTest01933.java,True,True,TP (True Positive)
BenchmarkTest01934.java,True,True,TP (True Positive)
BenchmarkTest01935.java,False,False,TN (True Negative)
BenchmarkTest01936.java,True,True,TP (True Positive)
BenchmarkTest01937.java,False,True,FP (False Positive)
BenchmarkTest01938.java,True,True,TP (True Positive)
BenchmarkTest01939.java,False,True,FP (False Positive)
BenchmarkTest01940.java,True,True,TP (True Positive)
BenchmarkTest01941.java,False,True,FP (False Positive)
BenchmarkTest01942.java,True,True,TP (True Positive)
BenchmarkTest01943.java,False,True,FP (False Positive)
BenchmarkTest01944.java,True,True,TP (True Positive)
BenchmarkTest01945.java,False,False,TN (True Negative)
BenchmarkTest01946.java,False,False,TN (True Negative)
BenchmarkTest01947.java,False,False,TN (True Negative)
BenchmarkTest01948.java,False,False,TN (True Negative)
BenchmarkTest01949.java,False,False,TN (True Negative)
BenchmarkTest01950.java,False,False,TN (True Negative)
BenchmarkTest01951.java,False,False,TN (True Negative)
BenchmarkTest01952.java,False,False,TN (True Negative)
BenchmarkTest01953.java,False,False,TN (True Negative)
BenchmarkTest01954.java,False,False,TN (True Negative)
BenchmarkTest01955.java,True,True,TP (True Positive)
BenchmarkTest01956.java,False,True,FP (False Positive)
BenchmarkTest01957.java,False,True,FP (False Positive)
BenchmarkTest01958.java,True,True,TP (True Positive)
BenchmarkTest01959.java,False,True,FP (False Positive)
BenchmarkTest01960.java,True,True,TP (True Positive)
BenchmarkTest01961.java,False,True,FP (False Positive)
BenchmarkTest01962.java,True,True,TP (True Positive)
BenchmarkTest01963.java,True,True,TP (True Positive)
BenchmarkTest01964.java,True,True,TP (True Positive)
BenchmarkTest01965.java,False,True,FP (False Positive)
BenchmarkTest01966.java,False,True,FP (False Positive)
BenchmarkTest01967.java,False,True,FP (False Positive)
BenchmarkTest01968.java,False,True,FP (False Positive)
BenchmarkTest01969.java,False,True,FP (False Positive)
BenchmarkTest01970.java,True,True,TP (True Positive)
BenchmarkTest01971.java,True,True,TP (True Positive)
BenchmarkTest01972.java,True,True,TP (True Positive)
BenchmarkTest01973.java,False,True,FP (False Positive)
BenchmarkTest01974.java,True,True,TP (True Positive)
BenchmarkTest01975.java,False,False,TN (True Negative)
BenchmarkTest01976.java,False,False,TN (True Negative)
BenchmarkTest01977.java,False,False,TN (True Negative)
BenchmarkTest01978.java,True,True,TP (True Positive)
BenchmarkTest01979.java,False,False,TN (True Negative)
BenchmarkTest01980.java,True,True,TP (True Positive)
BenchmarkTest01981.java,True,True,TP (True Positive)
BenchmarkTest01982.java,False,False,TN (True Negative)
BenchmarkTest01983.java,True,True,TP (True Positive)
BenchmarkTest01984.java,False,True,FP (False Positive)
BenchmarkTest01985.java,True,True,TP (True Positive)
BenchmarkTest01986.java,False,True,FP (False Positive)
BenchmarkTest01987.java,True,True,TP (True Positive)
BenchmarkTest01988.java,True,True,TP (True Positive)
BenchmarkTest01989.java,True,True,TP (True Positive)
BenchmarkTest01990.java,False,True,FP (False Positive)
BenchmarkTest01991.java,False,False,TN (True Negative)
BenchmarkTest01992.java,True,True,TP (True Positive)
BenchmarkTest01993.java,False,False,TN (True Negative)
BenchmarkTest01994.java,False,False,TN (True Negative)
BenchmarkTest01995.java,False,False,TN (True Negative)
BenchmarkTest01996.java,True,False,FN (False Negative)
BenchmarkTest01997.java,True,False,FN (False Negative)
BenchmarkTest01998.java,False,False,TN (True Negative)
BenchmarkTest01999.java,True,True,TP (True Positive)
BenchmarkTest02000.java,True,True,TP (True Positive)
BenchmarkTest02001.java,True,True,TP (True Positive)
BenchmarkTest02002.java,True,True,TP (True Positive)
BenchmarkTest02003.java,True,True,TP (True Positive)
BenchmarkTest02004.java,True,True,TP (True Positive)
BenchmarkTest02005.java,True,True,TP (True Positive)
BenchmarkTest02006.java,False,False,TN (True Negative)
BenchmarkTest02007.java,False,False,TN (True Negative)
BenchmarkTest02008.java,False,False,TN (True Negative)
BenchmarkTest02009.java,False,False,TN (True Negative)
BenchmarkTest02010.java,False,False,TN (True Negative)
BenchmarkTest02011.java,False,False,TN (True Negative)
BenchmarkTest02012.java,False,False,TN (True Negative)
BenchmarkTest02013.java,False,False,TN (True Negative)
BenchmarkTest02014.java,False,False,TN (True Negative)
BenchmarkTest02015.java,True,True,TP (True Positive)
BenchmarkTest02016.java,True,True,TP (True Positive)
BenchmarkTest02017.java,True,True,TP (True Positive)
BenchmarkTest02018.java,True,True,TP (True Positive)
BenchmarkTest02019.java,True,True,TP (True Positive)
BenchmarkTest02020.java,True,True,TP (True Positive)
BenchmarkTest02021.java,False,False,TN (True Negative)
BenchmarkTest02022.java,True,True,TP (True Positive)
BenchmarkTest02023.java,True,True,TP (True Positive)
BenchmarkTest02024.java,False,False,TN (True Negative)
BenchmarkTest02025.java,False,True,FP (False Positive)
BenchmarkTest02026.java,False,True,FP (False Positive)
BenchmarkTest02027.java,True,True,TP (True Positive)
BenchmarkTest02028.java,False,True,FP (False Positive)
BenchmarkTest02029.java,False,True,FP (False Positive)
BenchmarkTest02030.java,False,True,FP (False Positive)
BenchmarkTest02031.java,False,True,FP (False Positive)
BenchmarkTest02032.java,True,True,TP (True Positive)
BenchmarkTest02033.java,False,True,FP (False Positive)
BenchmarkTest02034.java,True,True,TP (True Positive)
BenchmarkTest02035.java,False,False,TN (True Negative)
BenchmarkTest02036.java,True,True,TP (True Positive)
BenchmarkTest02037.java,True,True,TP (True Positive)
BenchmarkTest02038.java,True,True,TP (True Positive)
BenchmarkTest02039.java,True,True,TP (True Positive)
BenchmarkTest02040.java,True,True,TP (True Positive)
BenchmarkTest02041.java,False,False,TN (True Negative)
BenchmarkTest02042.java,True,True,TP (True Positive)
BenchmarkTest02043.java,False,False,TN (True Negative)
BenchmarkTest02044.java,False,False,TN (True Negative)
BenchmarkTest02045.java,False,True,FP (False Positive)
BenchmarkTest02046.java,True,True,TP (True Positive)
BenchmarkTest02047.java,True,True,TP (True Positive)
BenchmarkTest02048.java,False,True,FP (False Positive)
BenchmarkTest02049.java,False,True,FP (False Positive)
BenchmarkTest02050.java,True,True,TP (True Positive)
BenchmarkTest02051.java,True,True,TP (True Positive)
BenchmarkTest02052.java,False,True,FP (False Positive)
BenchmarkTest02053.java,False,True,FP (False Positive)
BenchmarkTest02054.java,True,True,TP (True Positive)
BenchmarkTest02055.java,True,True,TP (True Positive)
BenchmarkTest02056.java,True,True,TP (True Positive)
BenchmarkTest02057.java,True,True,TP (True Positive)
BenchmarkTest02058.java,False,True,FP (False Positive)
BenchmarkTest02059.java,True,True,TP (True Positive)
BenchmarkTest02060.java,True,True,TP (True Positive)
BenchmarkTest02061.java,True,True,TP (True Positive)
BenchmarkTest02062.java,True,True,TP (True Positive)
BenchmarkTest02063.java,True,True,TP (True Positive)
BenchmarkTest02064.java,False,False,TN (True Negative)
BenchmarkTest02065.java,False,False,TN (True Negative)
BenchmarkTest02066.java,False,False,TN (True Negative)
BenchmarkTest02067.java,False,True,FP (False Positive)
BenchmarkTest02068.java,False,True,FP (False Positive)
BenchmarkTest02069.java,False,True,FP (False Positive)
BenchmarkTest02070.java,True,True,TP (True Positive)
BenchmarkTest02071.java,False,False,TN (True Negative)
BenchmarkTest02072.java,False,False,TN (True Negative)
BenchmarkTest02073.java,False,False,TN (True Negative)
BenchmarkTest02074.java,False,False,TN (True Negative)
BenchmarkTest02075.java,False,False,TN (True Negative)
BenchmarkTest02076.java,False,False,TN (True Negative)
BenchmarkTest02077.java,False,False,TN (True Negative)
BenchmarkTest02078.java,False,False,TN (True Negative)
BenchmarkTest02079.java,False,False,TN (True Negative)
BenchmarkTest02080.java,False,False,TN (True Negative)
BenchmarkTest02081.java,False,False,TN (True Negative)
BenchmarkTest02082.java,False,False,TN (True Negative)
BenchmarkTest02083.java,False,False,TN (True Negative)
BenchmarkTest02084.java,True,True,TP (True Positive)
BenchmarkTest02085.java,False,True,FP (False Positive)
BenchmarkTest02086.java,False,True,FP (False Positive)
BenchmarkTest02087.java,True,True,TP (True Positive)
BenchmarkTest02088.java,True,True,TP (True Positive)
BenchmarkTest02089.java,False,True,FP (False Positive)
BenchmarkTest02090.java,True,True,TP (True Positive)
BenchmarkTest02091.java,True,True,TP (True Positive)
BenchmarkTest02092.java,True,True,TP (True Positive)
BenchmarkTest02093.java,False,True,FP (False Positive)
BenchmarkTest02094.java,True,True,TP (True Positive)
BenchmarkTest02095.java,False,True,FP (False Positive)
BenchmarkTest02096.java,True,True,TP (True Positive)
BenchmarkTest02097.java,False,True,FP (False Positive)
BenchmarkTest02098.java,False,True,FP (False Positive)
BenchmarkTest02099.java,True,True,TP (True Positive)
BenchmarkTest02100.java,True,True,TP (True Positive)
BenchmarkTest02101.java,True,True,TP (True Positive)
BenchmarkTest02102.java,False,False,TN (True Negative)
BenchmarkTest02103.java,False,False,TN (True Negative)
BenchmarkTest02104.java,False,True,FP (False Positive)
BenchmarkTest02105.java,True,True,TP (True Positive)
BenchmarkTest02106.java,True,True,TP (True Positive)
BenchmarkTest02107.java,False,True,FP (False Positive)
BenchmarkTest02108.java,False,True,FP (False Positive)
BenchmarkTest02109.java,True,True,TP (True Positive)
BenchmarkTest02110.java,False,True,FP (False Positive)
BenchmarkTest02111.java,False,True,FP (False Positive)
BenchmarkTest02112.java,True,True,TP (True Positive)
BenchmarkTest02113.java,True,False,FN (False Negative)
BenchmarkTest02114.java,False,True,FP (False Positive)
BenchmarkTest02115.java,False,True,FP (False Positive)
BenchmarkTest02116.java,False,True,FP (False Positive)
BenchmarkTest02117.java,True,True,TP (True Positive)
BenchmarkTest02118.java,True,True,TP (True Positive)
BenchmarkTest02119.java,False,False,TN (True Negative)
BenchmarkTest02120.java,False,False,TN (True Negative)
BenchmarkTest02121.java,True,False,FN (False Negative)
BenchmarkTest02122.java,False,True,FP (False Positive)
BenchmarkTest02123.java,True,True,TP (True Positive)
BenchmarkTest02124.java,True,True,TP (True Positive)
BenchmarkTest02125.java,False,True,FP (False Positive)
BenchmarkTest02126.java,True,True,TP (True Positive)
BenchmarkTest02127.java,True,True,TP (True Positive)
BenchmarkTest02128.java,True,True,TP (True Positive)
BenchmarkTest02129.java,True,True,TP (True Positive)
BenchmarkTest02130.java,True,True,TP (True Positive)
BenchmarkTest02131.java,True,True,TP (True Positive)
BenchmarkTest02132.java,True,True,TP (True Positive)
BenchmarkTest02133.java,True,True,TP (True Positive)
BenchmarkTest02134.java,True,True,TP (True Positive)
BenchmarkTest02135.java,False,True,FP (False Positive)
BenchmarkTest02136.java,True,True,TP (True Positive)
BenchmarkTest02137.java,True,True,TP (True Positive)
BenchmarkTest02138.java,True,True,TP (True Positive)
BenchmarkTest02139.java,True,True,TP (True Positive)
BenchmarkTest02140.java,True,True,TP (True Positive)
BenchmarkTest02141.java,True,True,TP (True Positive)
BenchmarkTest02142.java,True,True,TP (True Positive)
BenchmarkTest02143.java,False,False,TN (True Negative)
BenchmarkTest02144.java,False,False,TN (True Negative)
BenchmarkTest02145.java,True,True,TP (True Positive)
BenchmarkTest02146.java,True,True,TP (True Positive)
BenchmarkTest02147.java,True,True,TP (True Positive)
